29, Local-government, 122000, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 0
26, ?, 133373, Bachelors, 13, Never-married, ?, Own-child, White, F, 0, 0, 44, United-States, 0
40, Local-government, 241895, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 0
60, Self-emp-not-inc, 184362, Masters, 9, Married-civ-spouse, Sales, Wife, White, M, 0, 0, 25, United-States, 0
26, Local-government, 273792, Some-college, 10, Never-married, Other-service, Own-child, White, F, 0, 0, 20, United-States, 0
28, Self-emp-not-inc, 192838, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 45, United-States, 0
26, Local-government, 184026, Some-college, 10, Never-married, Prof-specialty, Not-in-family, Other, F, 0, 0, 50, United-States, 0
43, Private, 216070, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, M, 0, 0, 50, United-States, 1
30, Local-government, 97757, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 0, 36, United-States, 1
25, Local-government, 176836, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 60, United-States, 0
34, Self-emp-not-inc, 288486, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
44, Local-government, 159297, Masters, 9, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, M, 0, 0, 40, ?, 1
45, Local-government, 179135, Masters, 9, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
37, Local-government, 632613, 10th, 6, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 35, Mexico, 0
66, Self-emp-not-inc, 274451, 9th, 5, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 25, United-States, 1
44, State-gov, 193524, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1902, 40, United-States, 1
42, Local-government, 106698, Some-college, 10, Divorced, Other-service, Unmarried, White, M, 0, 0, 32, United-States, 0
32, Self-emp-inc, 78530, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 15024, 0, 50, United-States, 1
37, Local-government, 305259, Assoc-acdm, 12, Divorced, Exec-managerial, Not-in-family, White, M, 0, 0, 48, United-States, 0
35, Local-government, 54576, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
40, Local-government, 29927, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 45, England, 0
31, Local-government, 168906, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, M, 0, 0, 50, United-States, 1
40, Local-government, 104196, Masters, 9, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 40, United-States, 0
38, Local-government, 122076, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, F, 7298, 0, 43, United-States, 1
40, Self-emp-not-inc, 123306, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 45, United-States, 1
43, Local-government, 174196, Masters, 9, Never-married, Other-service, Unmarried, Black, M, 0, 0, 40, United-States, 0
53, Federal-gov, 130703, Masters, 9, Married-civ-spouse, Adm-clerical, Husband, Black, F, 0, 0, 40, United-States, 0
24, Self-emp-not-inc, 277700, Some-college, 10, Separated, Handlers-cleaners, Own-child, White, F, 0, 0, 45, United-States, 0
76, Local-government, 316185, 7th-8th, 4, Widowed, Protective-serv, Not-in-family, White, M, 0, 0, 12, United-States, 0
24, Local-government, 90046, Bachelors, 13, Separated, Exec-managerial, Not-in-family, White, M, 0, 0, 40, United-States, 0
48, Private, 246392, Assoc-acdm, 12, Separated, Adm-clerical, Not-in-family, Black, M, 0, 0, 40, United-States, 0
30, Local-government, 89735, Masters, 9, Never-married, Craft-repair, Own-child, White, F, 0, 1504, 40, United-States, 0
33, Private, 147654, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 60, United-States, 0
55, Self-emp-not-inc, 68006, 7th-8th, 4, Never-married, Other-service, Other-relative, White, M, 0, 0, 60, United-States, 0
36, Self-emp-not-inc, 283122, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 1902, 60, United-States, 1
28, Self-emp-not-inc, 209934, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 25, Mexico, 0
25, Federal-gov, 207342, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, F, 0, 0, 40, United-States, 0
47, Private, 174533, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
21, Local-government, 170800, Masters, 9, Never-married, Sales, Own-child, White, M, 0, 0, 30, United-States, 0
50, Federal-gov, 251585, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, F, 0, 0, 55, United-States, 1
48, Self-emp-not-inc, 247294, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 30, Peru, 0
47, Private, 162595, Some-college, 10, Married-spouse-absent, Craft-repair, Other-relative, White, F, 0, 0, 45, United-States, 0
44, Local-government, 209174, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 70, United-States, 1
71, ?, 205011, Some-college, 10, Married-civ-spouse, ?, Husband, White, F, 0, 0, 10, United-States, 0
23, Local-government, 257621, Bachelors, 13, Never-married, Sales, Not-in-family, White, M, 0, 0, 45, United-States, 0
18, Local-government, 89419, Masters, 9, Never-married, Tech-support, Own-child, White, M, 0, 0, 10, United-States, 0
35, Local-government, 252897, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, M, 14344, 0, 40, United-States, 1
19, Local-government, 42750, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, F, 0, 0, 55, United-States, 0
34, Local-government, 506858, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 32, United-States, 1
36, State-gov, 116554, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
57, Local-government, 314153, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 1887, 55, United-States, 1
49, Self-emp-not-inc, 343742, 10th, 6, Never-married, Craft-repair, Not-in-family, Black, F, 0, 0, 32, United-States, 0
43, Local-government, 177905, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 3908, 0, 40, United-States, 0
18, Local-government, 106780, Some-college, 10, Never-married, Other-service, Own-child, White, M, 0, 0, 12, United-States, 0
42, Local-government, 367533, 10th, 6, Married-civ-spouse, Craft-repair, Own-child, Other, F, 0, 0, 43, United-States, 1
31, Local-government, 379046, Masters, 9, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, M, 0, 0, 40, Vietnam, 0
64, Private, 96076, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
27, Local-government, 150296, Masters, 9, Never-married, Other-service, Own-child, White, M, 0, 0, 32, United-States, 0
78, Self-emp-not-inc, 316261, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, F, 99999, 0, 20, United-States, 1
42, Local-government, 157367, Masters, 9, Never-married, Adm-clerical, Unmarried, Black, M, 0, 0, 35, ?, 0
54, Local-government, 174865, 9th, 5, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 45, United-States, 1
51, State-gov, 94174, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 35, United-States, 0
48, Local-government, 192779, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, F, 0, 0, 40, United-States, 0
23, ?, 154921, 5th-6th, 3, Never-married, ?, Not-in-family, White, F, 0, 0, 50, United-States, 0
32, Local-government, 230420, Masters, 9, Never-married, Machine-op-inspct, Not-in-family, White, F, 0, 0, 45, United-States, 0
48, State-gov, 353824, Masters, 9, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 0, 72, United-States, 1
22, Local-government, 216134, Some-college, 10, Never-married, Sales, Own-child, Black, M, 0, 0, 40, United-States, 0
65, Local-government, 155261, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
17, ?, 161259, 10th, 6, Never-married, ?, Other-relative, White, F, 0, 0, 12, United-States, 0
19, Federal-gov, 30559, Masters, 9, Married-AF-spouse, Sales, Wife, White, M, 0, 0, 40, United-States, 0
56, Local-government, 437727, 9th, 5, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
29, Local-government, 133937, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
54, Self-emp-inc, 206862, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 36, United-States, 1
28, Local-government, 472580, Some-college, 10, Never-married, Sales, Own-child, Black, F, 0, 0, 40, United-States, 0
35, Local-government, 117381, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, F, 8614, 0, 45, United-States, 1
45, Self-emp-not-inc, 32172, Some-college, 10, Never-married, Farming-fishing, Not-in-family, White, F, 0, 0, 50, United-States, 0
33, Local-government, 237833, Some-college, 10, Divorced, Tech-support, Not-in-family, White, M, 0, 0, 40, United-States, 0
23, Local-government, 192978, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, United-States, 0
34, Local-government, 81206, Masters, 9, Divorced, Handlers-cleaners, Not-in-family, Black, F, 0, 0, 40, United-States, 0
18, Local-government, 98667, 11th, 7, Never-married, Other-service, Own-child, White, M, 0, 0, 16, United-States, 0
48, Local-government, 141511, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
23, Local-government, 205939, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 38, United-States, 0
41, Local-government, 214242, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 1887, 40, United-States, 1
59, Self-emp-not-inc, 140957, Assoc-voc, 11, Never-married, Exec-managerial, Not-in-family, White, F, 0, 0, 35, United-States, 1
46, Local-government, 422813, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 1
46, Local-government, 123598, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
31, Self-emp-inc, 256362, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 3908, 0, 50, United-States, 0
19, Local-government, 101509, Some-college, 10, Never-married, Prof-specialty, Own-child, White, F, 0, 0, 32, United-States, 0
59, Self-emp-not-inc, 190514, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 20, United-States, 0
62, Local-government, 128092, Masters, 9, Widowed, Adm-clerical, Not-in-family, White, M, 0, 0, 32, United-States, 0
45, Local-government, 125489, Masters, 14, Divorced, Prof-specialty, Unmarried, White, M, 0, 0, 50, United-States, 0
43, Private, 153132, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 15024, 0, 40, United-States, 1
39, Local-government, 341672, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, F, 0, 0, 40, Philippines, 0
25, Local-government, 212522, Masters, 9, Never-married, Craft-repair, Other-relative, White, F, 0, 0, 40, United-States, 0
25, Local-government, 311124, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 20, United-States, 0
45, Local-government, 185437, Assoc-acdm, 12, Divorced, Craft-repair, Not-in-family, White, M, 0, 0, 55, United-States, 0
53, Local-government, 107123, Masters, 9, Divorced, Other-service, Not-in-family, Black, F, 0, 0, 40, United-States, 0
42, Self-emp-not-inc, 174216, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 38, United-States, 1
40, Local-government, 213821, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 40, United-States, 1
42, Private, 29075, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, M, 0, 0, 40, United-States, 0
29, State-gov, 309620, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, F, 0, 0, 20, Taiwan, 0
43, Local-government, 147110, Some-college, 10, Never-married, Adm-clerical, Unmarried, White, F, 0, 0, 48, United-States, 1
38, Local-government, 60355, Masters, 9, Never-married, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
48, Local-government, 185079, Masters, 9, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 50, United-States, 0
34, Local-government, 187215, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, M, 15024, 0, 36, United-States, 1
28, Local-government, 115549, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, F, 0, 0, 60, United-States, 0
52, Local-government, 168553, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 1977, 40, United-States, 1
31, ?, 283531, Masters, 9, Divorced, ?, Unmarried, Black, M, 0, 0, 20, United-States, 0
37, Local-government, 210945, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 24, United-States, 0
36, Local-government, 76417, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 52, United-States, 0
33, Local-government, 69727, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 40, Mexico, 0
46, Local-government, 98012, Assoc-voc, 11, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
47, Local-government, 298130, Masters, 9, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
44, Local-government, 230684, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 45, United-States, 0
25, Local-government, 120450, Masters, 9, Never-married, Other-service, Not-in-family, White, F, 0, 0, 40, United-States, 0
18, Local-government, 365683, Masters, 9, Never-married, Adm-clerical, Own-child, White, M, 0, 0, 16, United-States, 0
39, Local-government, 61343, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 60, United-States, 0
53, Federal-gov, 177212, Some-college, 10, Never-married, Prof-specialty, Unmarried, White, M, 0, 0, 40, United-States, 0
56, Local-government, 182273, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
40, Local-government, 195892, Some-college, 10, Divorced, Transport-moving, Not-in-family, Black, M, 0, 0, 40, United-States, 0
24, Local-government, 248533, Some-college, 10, Never-married, Sales, Other-relative, Black, M, 0, 0, 40, United-States, 0
38, Local-government, 234962, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 2829, 0, 30, Mexico, 0
38, Local-government, 51838, Masters, 9, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 0, 40, United-States, 0
17, Local-government, 31007, 10th, 6, Never-married, Other-service, Own-child, White, M, 0, 0, 30, United-States, 0
38, Local-government, 187264, Masters, 9, Married-civ-spouse, Exec-managerial, Wife, White, M, 0, 0, 55, United-States, 0
51, Self-emp-inc, 231230, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 25, United-States, 0
37, Local-government, 179137, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 39, United-States, 0
45, Private, 144940, Masters, 14, Divorced, Prof-specialty, Unmarried, Black, M, 0, 0, 40, United-States, 0
41, Local-government, 112763, Masters, 9, Widowed, Sales, Not-in-family, White, M, 0, 0, 40, United-States, 0
38, Local-government, 64875, Some-college, 10, Never-married, Farming-fishing, Unmarried, White, F, 0, 0, 60, United-States, 0
45, Local-government, 207540, Doctorate, 16, Separated, Exec-managerial, Unmarried, White, F, 0, 0, 40, United-States, 1
32, Local-government, 100135, Bachelors, 13, Separated, Prof-specialty, Unmarried, White, M, 0, 0, 32, United-States, 0
36, Local-government, 215392, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, M, 0, 0, 40, United-States, 0
22, Local-government, 201799, Masters, 9, Never-married, Sales, Own-child, White, M, 0, 0, 40, United-States, 0
18, Private, 146586, Masters, 9, Never-married, Other-service, Own-child, White, F, 0, 0, 60, United-States, 0
28, Local-government, 375482, Bachelors, 13, Never-married, Sales, Not-in-family, White, F, 0, 0, 40, United-States, 0
26, Local-government, 53209, Masters, 9, Never-married, Other-service, Own-child, White, F, 0, 0, 40, United-States, 0
56, Local-government, 53366, 7th-8th, 4, Divorced, Transport-moving, Unmarried, White, F, 0, 0, 40, United-States, 0
