"Id",age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
13961,32,"admin.","single","university.degree","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1
13962,54,"technician","single","university.degree","no","yes","yes","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1
13963,39,"technician","divorced","professional.course","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13964,43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
13965,45,"services","married","high.school","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13966,38,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13967,60,"admin.","married","university.degree","unknown","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1
13968,31,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13969,33,"entrepreneur","married","university.degree","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13970,55,"technician","single","professional.course","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13971,30,"technician","married","professional.course","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
13972,32,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
13973,32,"admin.","single","high.school","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-3.4,92.649,-30.1,0.716,5017.5
13974,58,"management","single","university.degree","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1
13975,29,"self-employed","married","university.degree","no","yes","no","cellular","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13976,55,"technician","married","professional.course","no","no","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13977,36,"management","married","university.degree","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1
13978,24,"admin.","single","high.school","no","yes","yes","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13979,30,"blue-collar","married","unknown","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
13980,44,"admin.","single","professional.course","no","yes","no","telephone","nov","thu",8,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
13981,55,"admin.","divorced","university.degree","no","yes","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13982,49,"management","married","university.degree","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2
13983,35,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13984,48,"management","divorced","university.degree","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2
13985,57,"management","single","basic.9y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13986,34,"technician","single","university.degree","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
13987,53,"services","married","basic.9y","unknown","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
13988,33,"admin.","divorced","university.degree","no","yes","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
13989,40,"blue-collar","single","high.school","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
13990,45,"blue-collar","married","basic.9y","no","yes","no","cellular","mar","tue",1,999,0,"nonexistent",-1.8,92.843,-50,1.51,5099.1
13991,50,"admin.","married","high.school","no","no","no","cellular","jul","wed",3,999,0,"nonexistent",-2.9,92.469,-33.6,1.085,5076.2
13992,52,"admin.","married","unknown","no","yes","no","cellular","apr","wed",2,10,1,"success",-1.8,93.749,-34.6,0.654,5008.7
13993,32,"unemployed","single","university.degree","no","yes","no","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1
13994,47,"admin.","married","basic.9y","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13995,52,"admin.","married","university.degree","no","yes","yes","cellular","jun","wed",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2
13996,35,"technician","married","university.degree","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
13997,30,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",1,999,2,"failure",-2.9,92.201,-31.4,0.881,5076.2
13998,34,"admin.","married","high.school","no","yes","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1
13999,37,"admin.","single","university.degree","unknown","no","yes","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
14000,47,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
14001,46,"admin.","divorced","high.school","no","unknown","unknown","cellular","jul","tue",1,999,0,"nonexistent",-2.9,92.469,-33.6,1.044,5076.2
14002,33,"technician","single","high.school","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
14003,24,"admin.","single","high.school","no","yes","no","telephone","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
14004,52,"services","married","high.school","unknown","yes","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
14005,45,"management","married","basic.9y","no","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14006,59,"retired","married","professional.course","no","yes","yes","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2
14007,48,"admin.","married","university.degree","unknown","yes","no","telephone","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
14008,54,"services","divorced","high.school","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
14009,27,"admin.","single","high.school","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
14010,34,"admin.","single","university.degree","unknown","no","yes","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
14011,25,"services","single","high.school","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
14012,37,"admin.","married","high.school","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
14013,33,"technician","married","high.school","no","yes","no","cellular","jul","fri",9,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
14014,47,"blue-collar","married","high.school","unknown","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
14015,35,"blue-collar","married","unknown","no","no","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1
14016,38,"admin.","married","university.degree","no","unknown","unknown","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
14017,38,"admin.","married","high.school","no","unknown","unknown","telephone","may","wed",16,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191
14018,30,"admin.","married","high.school","no","yes","no","telephone","jun","tue",10,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
14019,55,"blue-collar","married","basic.9y","unknown","no","yes","cellular","may","tue",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
14020,44,"admin.","divorced","university.degree","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
14021,39,"admin.","single","high.school","unknown","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
14022,41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14023,41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
14024,50,"services","divorced","basic.4y","unknown","yes","no","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
14025,26,"admin.","single","high.school","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
14026,20,"student","single","high.school","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1
14027,38,"admin.","married","university.degree","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
14028,36,"technician","married","basic.9y","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
14029,41,"services","married","high.school","no","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14030,55,"blue-collar","married","high.school","no","no","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1
14031,28,"admin.","single","university.degree","no","yes","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
14032,45,"services","married","professional.course","no","yes","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
14033,37,"self-employed","single","basic.4y","no","yes","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1
14034,57,"admin.","married","basic.9y","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
14035,43,"technician","single","professional.course","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.825,5076.2
14036,36,"technician","single","high.school","no","yes","yes","telephone","may","tue",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14037,54,"technician","married","professional.course","unknown","yes","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
14038,27,"admin.","married","high.school","no","yes","no","telephone","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
14039,44,"blue-collar","married","basic.4y","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
14040,41,"technician","single","university.degree","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2
14041,30,"entrepreneur","single","high.school","no","yes","no","cellular","jul","tue",5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
14042,50,"blue-collar","divorced","basic.4y","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
14043,42,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
14044,37,"admin.","married","university.degree","unknown","no","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
14045,56,"entrepreneur","married","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
14046,57,"housemaid","married","high.school","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
14047,38,"blue-collar","married","basic.9y","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
14048,25,"blue-collar","single","basic.6y","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
14049,41,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
14050,36,"technician","married","high.school","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
14051,43,"management","married","basic.6y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14052,51,"entrepreneur","divorced","university.degree","no","yes","no","telephone","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
14053,24,"student","single","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2
14054,38,"student","single","unknown","no","yes","yes","cellular","aug","tue",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.838,5076.2
14055,38,"entrepreneur","divorced","university.degree","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
14056,37,"admin.","single","university.degree","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
14057,34,"technician","married","university.degree","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1
14058,27,"blue-collar","single","high.school","no","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
14059,55,"admin.","married","high.school","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
14060,41,"entrepreneur","divorced","professional.course","no","no","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
14061,51,"blue-collar","married","basic.6y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
14062,29,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1
14063,50,"admin.","married","basic.9y","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
14064,51,"blue-collar","divorced","basic.4y","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
14065,47,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
14066,45,"admin.","married","high.school","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14067,40,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
14068,32,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",2,15,1,"success",-1.7,94.215,-40.3,0.846,4991.6
14069,51,"management","married","university.degree","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
14070,35,"management","married","university.degree","unknown","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
14071,35,"services","married","high.school","no","no","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
14072,45,"blue-collar","married","professional.course","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1
14073,41,"blue-collar","married","professional.course","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
14074,44,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","tue",5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
14075,31,"services","married","basic.9y","no","no","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
14076,47,"self-employed","married","basic.9y","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1
14077,56,"admin.","married","high.school","no","no","no","cellular","sep","thu",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.778,5017.5
14078,48,"retired","married","basic.4y","unknown","no","no","telephone","jun","wed",8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
14079,28,"technician","single","university.degree","unknown","no","no","telephone","jun","wed",17,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
14080,35,"management","single","high.school","no","yes","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1
14081,52,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1
14082,53,"technician","married","high.school","no","yes","no","cellular","mar","tue",2,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7
14083,34,"services","married","high.school","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
14084,30,"self-employed","single","university.degree","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",-2.9,92.469,-33.6,1.044,5076.2
14085,28,"admin.","single","university.degree","no","no","yes","telephone","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
